latitude,longitude,geometry,Dates,Category,Descript,DayOfWeek,PdDistrict,Resolution,Address,X,Y
37.7089054,-122.4568442,Point,7/22/09 14:24,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Wednesday,INGLESIDE,"ARREST, BOOKED",0 Block of LIEBIG ST,-122.4568442,37.7089054
37.77918239,-122.4097939,Point,3/5/15 21:48,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Thursday,SOUTHERN,NONE,500 Block of MINNA ST,-122.4097939,37.77918239
37.76967563,-122.449101,Point,3/11/11 13:39,OTHER OFFENSES,RESISTING ARREST,Friday,PARK,"ARREST, BOOKED",1600 Block of HAIGHT ST,-122.449101,37.76967563
37.75654521,-122.413438,Point,4/6/05 7:30,VEHICLE THEFT,"VEHICLE, RECOVERED, AUTO",Wednesday,MISSION,NONE,800 Block of TREAT AV,-122.413438,37.75654521
37.7877191,-122.4058415,Point,11/15/09 19:30,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,CENTRAL,NONE,100 Block of GEARY ST,-122.4058415,37.7877191
37.78620421,-122.4096862,Point,8/2/04 6:00,VEHICLE THEFT,STOLEN TRUCK,Monday,TENDERLOIN,NONE,MASON ST / OFARRELL ST,-122.4096862,37.78620421
37.74731871,-122.5060867,Point,11/12/07 8:55,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Monday,TARAVAL,NONE,47TH AV / QUINTARA ST,-122.5060867,37.74731871
37.77375094,-122.4179754,Point,5/27/04 13:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,SOUTHERN,NONE,1500 Block of MISSION ST,-122.4179754,37.77375094
37.77085213,-122.4136792,Point,2/8/03 1:30,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Saturday,SOUTHERN,"ARREST, BOOKED",0 Block of NORFOLK ST,-122.4136792,37.77085213
37.78284302,-122.4132375,Point,7/13/06 12:57,DRUG/NARCOTIC,POSSESSION OF HEROIN FOR SALES,Thursday,TENDERLOIN,"ARREST, BOOKED",200 Block of TURK ST,-122.4132375,37.78284302
37.77205498,-122.43129,Point,10/6/05 0:01,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Thursday,NORTHERN,"ARREST, CITED",500 Block of HAIGHT ST,-122.43129,37.77205498
37.78435334,-122.4329146,Point,3/8/14 17:12,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Saturday,NORTHERN,NONE,GEARY BL / FILLMORE ST,-122.4329146,37.78435334
37.72205469,-122.4271271,Point,10/2/06 17:00,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Monday,INGLESIDE,NONE,300 Block of MOSCOW ST,-122.4271271,37.72205469
37.78594073,-122.4189184,Point,4/20/08 0:04,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Sunday,NORTHERN,NONE,900 Block of GEARY ST,-122.4189184,37.78594073
37.79032009,-122.4056187,Point,5/12/15 13:16,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Tuesday,CENTRAL,NONE,300 Block of GRANT AV,-122.4056187,37.79032009
37.72178394,-122.4587034,Point,4/7/10 16:45,MISSING PERSON,FOUND PERSON,Wednesday,TARAVAL,LOCATED,500 Block of HOLLOWAY AV,-122.4587034,37.72178394
37.78398056,-122.4117783,Point,5/3/06 3:00,OTHER OFFENSES,HARASSING PHONE CALLS,Wednesday,TENDERLOIN,NONE,200 Block of EDDY ST,-122.4117783,37.78398056
37.7140912,-122.4399591,Point,11/1/08 13:13,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Saturday,INGLESIDE,"ARREST, BOOKED",0 Block of CURTIS ST,-122.4399591,37.7140912
37.77865794,-122.408625,Point,4/21/13 8:45,NON-CRIMINAL,"STAY AWAY OR COURT ORDER, NON-DV RELATED",Sunday,SOUTHERN,EXCEPTIONAL CLEARANCE,1000 Block of HOWARD ST,-122.408625,37.77865794
37.76924706,-122.4269556,Point,5/19/06 10:00,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Friday,MISSION,"ARREST, BOOKED",2000 Block of MARKET ST,-122.4269556,37.76924706
37.72493073,-122.4447071,Point,12/12/06 8:00,NON-CRIMINAL,LOST PROPERTY,Tuesday,INGLESIDE,NONE,0 Block of SGTJOHNVYOUNG LN,-122.4447071,37.72493073
37.79634787,-122.3969624,Point,7/22/04 10:36,WARRANTS,WARRANT ARREST,Thursday,CENTRAL,"ARREST, BOOKED",WASHINGTON ST / DRUMM ST,-122.3969624,37.79634787
37.78428605,-122.4168937,Point,8/27/06 5:00,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Sunday,TENDERLOIN,"ARREST, CITED",600 Block of ELLIS ST,-122.4168937,37.78428605
37.72587208,-122.4328566,Point,12/28/05 23:04,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Wednesday,INGLESIDE,NONE,EXCELSIOR AV / LONDON ST,-122.4328566,37.72587208
37.76613439,-122.4219351,Point,10/28/09 23:01,ASSAULT,THREATS AGAINST LIFE,Wednesday,MISSION,"ARREST, BOOKED",400 Block of VALENCIA ST,-122.4219351,37.76613439
37.74352912,-122.3876336,Point,12/15/06 16:01,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Friday,BAYVIEW,NONE,3RD ST / DAVIDSON AV,-122.3876336,37.74352912
37.72594926,-122.478841,Point,2/5/03 16:00,MISSING PERSON,MISSING ADULT,Wednesday,TARAVAL,NONE,300 Block of BUCKINGHAM WY,-122.478841,37.72594926
37.73048881,-122.4334841,Point,7/25/03 20:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,INGLESIDE,NONE,200 Block of CAYUGA AV,-122.4334841,37.73048881
37.75122864,-122.4215838,Point,11/18/12 18:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,MISSION,NONE,200 Block of SAN JOSE AV,-122.4215838,37.75122864
37.79548649,-122.4217456,Point,3/5/07 14:30,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Monday,NORTHERN,NONE,2000 Block of POLK ST,-122.4217456,37.79548649
37.75397256,-122.4813017,Point,12/12/07 8:00,FORGERY/COUNTERFEITING,"FORGERY, DRIVERS LICENSE OR ID-CARD",Wednesday,TARAVAL,NONE,1600 Block of NORIEGA ST,-122.4813017,37.75397256
37.72954477,-122.3864207,Point,4/15/04 18:12,OTHER OFFENSES,TRAFFIC VIOLATION,Thursday,BAYVIEW,"ARREST, BOOKED",REVERE AV / JENNINGS ST,-122.3864207,37.72954477
37.78284302,-122.4132375,Point,7/25/06 7:20,OTHER OFFENSES,PROBATION VIOLATION,Tuesday,TENDERLOIN,NONE,200 Block of TURK ST,-122.4132375,37.78284302
37.72584013,-122.4027809,Point,9/29/03 17:53,ASSAULT,THREATENING PHONE CALL(S),Monday,BAYVIEW,NONE,2800 Block of SAN BRUNO AV,-122.4027809,37.72584013
37.79999533,-122.4276478,Point,11/14/14 23:55,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,NORTHERN,NONE,GOUGH ST / GREENWICH ST,-122.4276478,37.79999533
37.75648641,-122.4065391,Point,10/16/12 7:17,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Tuesday,MISSION,NONE,1000 Block of POTRERO AV,-122.4065391,37.75648641
37.76435775,-122.417477,Point,5/18/10 9:26,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Tuesday,MISSION,UNFOUNDED,500 Block of SOUTH VAN NESS AV,-122.417477,37.76435775
37.75481431,-122.4154642,Point,9/7/11 22:45,LARCENY/THEFT,GRAND THEFT FROM PERSON,Wednesday,MISSION,NONE,800 Block of SHOTWELL ST,-122.4154642,37.75481431
37.73523836,-122.4124659,Point,7/21/03 9:20,ASSAULT,THREATS AGAINST LIFE,Monday,INGLESIDE,NONE,600 Block of PRENTISS ST,-122.4124659,37.73523836
37.77381783,-122.4544031,Point,4/5/07 6:15,OTHER OFFENSES,TAMPERING WITH A VEHICLE,Thursday,PARK,NONE,400 Block of STANYAN ST,-122.4544031,37.77381783
37.71738398,-122.4306365,Point,2/21/04 22:15,MISSING PERSON,MISSING ADULT,Saturday,INGLESIDE,LOCATED,600 Block of MOSCOW ST,-122.4306365,37.71738398
37.75968618,-122.4146955,Point,1/27/12 8:20,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Friday,MISSION,NONE,2300 Block of FOLSOM ST,-122.4146955,37.75968618
37.7691663,-122.4535346,Point,12/16/12 1:50,SEX OFFENSES FORCIBLE,SEXUAL BATTERY,Sunday,PARK,NONE,HAIGHT ST / STANYAN ST,-122.4535346,37.7691663
37.7651818,-122.4174883,Point,1/23/03 23:45,ASSAULT,THREATS AGAINST LIFE,Thursday,MISSION,"ARREST, BOOKED",16TH ST / SOUTH VAN NESS AV,-122.4174883,37.7651818
37.78378482,-122.3989327,Point,8/6/09 23:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,SOUTHERN,NONE,FOLSOM ST / 3RD ST,-122.3989327,37.78378482
37.78833512,-122.416033,Point,2/22/06 21:23,FORGERY/COUNTERFEITING,"MONEY, CHANGING FACE AMOUNT",Wednesday,CENTRAL,PROSECUTED BY OUTSIDE AGENCY,900 Block of SUTTER ST,-122.416033,37.78833512
37.76026522,-122.4196235,Point,9/23/10 18:50,PROSTITUTION,LOITERING FOR PURPOSE OF PROSTITUTION,Thursday,MISSION,"ARREST, BOOKED",3400 Block of 19TH ST,-122.4196235,37.76026522
37.80544404,-122.4228577,Point,2/12/05 12:30,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Saturday,CENTRAL,NONE,900 Block of NORTHPOINT ST,-122.4228577,37.80544404
37.78302957,-122.4310464,Point,10/24/10 10:29,ROBBERY,ROBBERY OF A CHAIN STORE WITH BODILY FORCE,Sunday,NORTHERN,"ARREST, BOOKED",1300 Block of WEBSTER ST,-122.4310464,37.78302957
37.77261632,-122.4131707,Point,12/24/13 17:00,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Tuesday,SOUTHERN,NONE,1400 Block of FOLSOM ST,-122.4131707,37.77261632
37.78574465,-122.4058325,Point,8/31/09 11:35,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Monday,SOUTHERN,"ARREST, BOOKED",ELLIS ST / MARKET ST,-122.4058325,37.78574465
37.80061562,-122.4105346,Point,9/29/08 17:03,WARRANTS,ENROUTE TO DEPARTMENT OF CORRECTIONS,Monday,CENTRAL,"ARREST, BOOKED",600 Block of COLUMBUS AV,-122.4105346,37.80061562
37.78284302,-122.4132375,Point,8/7/08 16:44,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE FOR SALE,Thursday,TENDERLOIN,"ARREST, BOOKED",200 Block of TURK ST,-122.4132375,37.78284302
37.77939749,-122.4783033,Point,3/11/06 21:30,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Saturday,RICHMOND,NONE,400 Block of 19TH AV,-122.4783033,37.77939749
37.78309982,-122.4191831,Point,10/6/05 0:01,WARRANTS,ENROUTE TO PAROLE OFFICER,Thursday,NORTHERN,"ARREST, BOOKED",POLK ST / EDDY ST,-122.4191831,37.78309982
37.71112771,-122.4065841,Point,6/29/05 9:00,VEHICLE THEFT,"VEHICLE, RECOVERED, AUTO",Wednesday,INGLESIDE,NONE,700 Block of VISITACION AV,-122.4065841,37.71112771
37.7864094,-122.4080405,Point,10/30/13 17:45,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Wednesday,TENDERLOIN,COMPLAINANT REFUSES TO PROSECUTE,POWELL ST / OFARRELL ST,-122.4080405,37.7864094
37.71883544,-122.3974809,Point,2/13/10 19:57,OTHER OFFENSES,TRAFFIC VIOLATION,Saturday,BAYVIEW,"ARREST, BOOKED",3RD ST / LECONTE AV,-122.3974809,37.71883544
37.79916937,-122.4121409,Point,3/21/04 3:00,OTHER OFFENSES,INDECENT EXPOSURE,Sunday,CENTRAL,DISTRICT ATTORNEY REFUSES TO PROSECUTE,700 Block of GREEN ST,-122.4121409,37.79916937
37.71410519,-122.439819,Point,10/10/10 14:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,INGLESIDE,NONE,0 Block of CURTIS ST,-122.439819,37.71410519
37.77553819,-122.4999912,Point,8/15/10 8:00,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Sunday,RICHMOND,UNFOUNDED,3800 Block of BALBOA ST,-122.4999912,37.77553819
37.7892525,-122.4052545,Point,1/6/14 17:45,LARCENY/THEFT,ATTEMPTED SHOPLIFTING,Monday,CENTRAL,NONE,200 Block of GRANT AV,-122.4052545,37.7892525
37.7869409,-122.4115188,Point,9/20/13 23:40,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Friday,CENTRAL,NONE,GEARY ST / TAYLOR ST,-122.4115188,37.7869409
37.76626433,-122.4499818,Point,11/6/05 15:40,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Sunday,PARK,NONE,800 Block of COLE ST,-122.4499818,37.76626433
37.79394065,-122.3956159,Point,11/17/06 7:10,ASSAULT,INFLICT INJURY ON COHABITEE,Friday,SOUTHERN,"ARREST, BOOKED",0 Block of MARKET ST,-122.3956159,37.79394065
37.76441382,-122.4576899,Point,11/28/11 9:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Monday,PARK,NONE,ARGUELLO BL / IRVING ST,-122.4576899,37.76441382
37.78520719,-122.4066906,Point,3/7/15 0:11,FRAUD,"CREDIT CARD, THEFT BY USE OF",Saturday,SOUTHERN,NONE,800 Block of MARKET ST,-122.4066906,37.78520719
37.76149949,-122.4401698,Point,12/31/11 14:30,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Saturday,PARK,NONE,100 Block of ORD ST,-122.4401698,37.76149949
37.76026954,-122.5093809,Point,10/31/08 0:01,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,TARAVAL,NONE,GREAT HWY / JUDAH ST,-122.5093809,37.76026954
37.72827641,-122.3807379,Point,1/12/11 16:01,WEAPON LAWS,POSS OF FIREARM BY CONVICTED FELON/ADDICT/ALIEN,Wednesday,BAYVIEW,"ARREST, BOOKED",1000 Block of PALOU AV,-122.3807379,37.72827641
37.76329937,-122.5040504,Point,12/14/07 18:10,ASSAULT,BATTERY,Friday,TARAVAL,NONE,1200 Block of 44TH AV,-122.5040504,37.76329937
37.79413454,-122.4290083,Point,4/3/15 18:00,NON-CRIMINAL,CASE CLOSURE,Friday,NORTHERN,NONE,2000 Block of PACIFIC AV,-122.4290083,37.79413454
37.74093451,-122.414428,Point,4/19/05 19:00,VEHICLE THEFT,"VEHICLE, RECOVERED, AUTO",Tuesday,INGLESIDE,NONE,100 Block of ELLSWORTH ST,-122.414428,37.74093451
37.77711522,-122.4867381,Point,3/11/06 8:32,SECONDARY CODES,DOMESTIC VIOLENCE,Saturday,RICHMOND,"ARREST, BOOKED",600 Block of 27TH AV,-122.4867381,37.77711522
37.72852806,-122.4756475,Point,9/1/09 16:00,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Tuesday,TARAVAL,"ARREST, CITED",3200 Block of 20TH AV,-122.4756475,37.72852806
37.77951403,-122.4135641,Point,10/4/12 15:10,ASSAULT,BATTERY,Thursday,SOUTHERN,NONE,1100 Block of MARKET ST,-122.4135641,37.77951403
37.73559261,-122.390417,Point,2/18/08 9:28,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Monday,BAYVIEW,"ARREST, BOOKED",NEWCOMB AV / 3RD ST,-122.390417,37.73559261
37.77664424,-122.4398466,Point,12/14/12 7:50,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,PARK,NONE,BRODERICK ST / FULTON ST,-122.4398466,37.77664424
37.76719953,-122.4057096,Point,2/24/07 10:00,TRESPASS,TRESPASSING,Saturday,MISSION,"ARREST, CITED",SAN BRUNO AV / 15TH ST,-122.4057096,37.76719953
37.78673168,-122.4045875,Point,5/17/07 6:55,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Thursday,SOUTHERN,"ARREST, BOOKED",MARKET ST / GRANT AV,-122.4045875,37.78673168
37.78738741,-122.4225857,Point,12/25/14 18:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,NORTHERN,NONE,1300 Block of SUTTER ST,-122.4225857,37.78738741
37.77281156,-122.4128266,Point,10/18/11 10:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,SOUTHERN,NONE,FOLSOM ST / 10TH ST,-122.4128266,37.77281156
37.78383444,-122.4129305,Point,10/16/03 3:30,OTHER OFFENSES,RESISTING ARREST,Thursday,TENDERLOIN,"ARREST, BOOKED",300 Block of EDDY ST,-122.4129305,37.78383444
37.79414474,-122.3964219,Point,8/8/08 13:15,ASSAULT,THREATS AGAINST LIFE,Friday,CENTRAL,"ARREST, BOOKED",0 Block of DRUMM ST,-122.3964219,37.79414474
37.7798612,-122.3895953,Point,1/27/10 3:50,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Wednesday,SOUTHERN,NONE,2ND ST / KING ST,-122.3895953,37.7798612
37.79829129,-122.426474,Point,1/24/06 13:13,ASSAULT,THREATS AGAINST LIFE,Tuesday,NORTHERN,NONE,1600 Block of UNION ST,-122.426474,37.79829129
37.78213725,-122.3978145,Point,9/11/11 2:08,ASSAULT,BATTERY WITH SERIOUS INJURIES,Sunday,SOUTHERN,NONE,700 Block of HARRISON ST,-122.3978145,37.78213725
37.76131618,-122.4640448,Point,7/27/13 13:00,MISSING PERSON,FOUND PERSON,Saturday,PARK,LOCATED,1400 Block of 7TH AV,-122.4640448,37.76131618
37.72600536,-122.407236,Point,7/19/04 23:30,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Monday,BAYVIEW,NONE,400 Block of SOMERSET ST,-122.407236,37.72600536
37.79598592,-122.4074044,Point,4/19/12 12:33,LARCENY/THEFT,GRAND THEFT PURSESNATCH,Thursday,CENTRAL,NONE,700 Block of JACKSON ST,-122.4074044,37.79598592
37.79264303,-122.4226137,Point,5/20/06 19:00,VEHICLE THEFT,STOLEN TRUCK,Saturday,NORTHERN,NONE,1800 Block of VANNESS AV,-122.4226137,37.79264303
37.79968202,-122.4000697,Point,9/2/04 23:34,DRIVING UNDER THE INFLUENCE,DRIVING WHILE UNDER THE INFLUENCE OF ALCOHOL,Thursday,CENTRAL,"ARREST, BOOKED",FRONT ST / VALLEJO ST,-122.4000697,37.79968202
37.75347474,-122.4109709,Point,6/1/10 2:30,ARSON,ARSON OF A VEHICLE,Tuesday,MISSION,NONE,1100 Block of ALABAMA ST,-122.4109709,37.75347474
37.77542071,-122.4034048,Point,3/18/09 12:00,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Wednesday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071
37.7681208,-122.4466218,Point,1/12/06 13:20,FRAUD,"CREDIT CARD, THEFT BY USE OF",Thursday,PARK,NOT PROSECUTED,700 Block of ASHBURY ST,-122.4466218,37.7681208
37.77994441,-122.4143179,Point,8/7/03 16:00,OTHER OFFENSES,PAROLE VIOLATION,Thursday,SOUTHERN,"ARREST, BOOKED",0 Block of UNITED NATIONS PZ,-122.4143179,37.77994441
37.78853682,-122.3960394,Point,1/12/14 1:35,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,SOUTHERN,NONE,1ST ST / HOWARD ST,-122.3960394,37.78853682
37.78321452,-122.4107688,Point,12/22/04 20:34,OTHER OFFENSES,MISCELLANEOUS STATE MISDEMEANOR,Wednesday,TENDERLOIN,"ARREST, CITED",TURK ST / TAYLOR ST,-122.4107688,37.78321452
37.80202424,-122.423065,Point,11/29/06 14:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Wednesday,NORTHERN,COMPLAINANT REFUSES TO PROSECUTE,2700 Block of POLK ST,-122.423065,37.80202424
37.76578275,-122.4075383,Point,4/23/05 11:38,WARRANTS,WARRANT ARREST,Saturday,MISSION,"ARREST, BOOKED",POTRERO AV / 16TH ST,-122.4075383,37.76578275
37.77527215,-122.4159112,Point,6/29/07 17:13,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Friday,SOUTHERN,NONE,10TH ST / MISSION ST,-122.4159112,37.77527215
37.71621109,-122.4765772,Point,2/25/06 8:45,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,TARAVAL,NONE,300 Block of GONZALEZ DR,-122.4765772,37.71621109
37.78380666,-122.4091296,Point,2/24/10 4:10,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Wednesday,TENDERLOIN,PSYCHOPATHIC CASE,0 Block of MASON ST,-122.4091296,37.78380666
37.80661715,-122.4055651,Point,3/2/09 10:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,CENTRAL,NONE,THE EMBARCADERONORTH ST / LOMBARD ST,-122.4055651,37.80661715
37.77938743,-122.3977493,Point,8/23/10 0:03,WARRANTS,WARRANT ARREST,Monday,SOUTHERN,"ARREST, BOOKED",500 Block of 4TH ST,-122.3977493,37.77938743
37.78399168,-122.4080683,Point,12/17/06 2:23,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Sunday,SOUTHERN,NONE,MARKET ST / 5TH ST,-122.4080683,37.78399168
37.77440309,-122.4461176,Point,1/13/10 16:00,BURGLARY,"BURGLARY OF FLAT, UNLAWFUL ENTRY",Wednesday,PARK,NONE,700 Block of MASONIC AV,-122.4461176,37.77440309
37.7932572,-122.3963054,Point,12/31/06 18:45,NON-CRIMINAL,LOST PROPERTY,Sunday,SOUTHERN,NONE,DRUMM ST / CALIFORNIA ST,-122.3963054,37.7932572
37.76006971,-122.4349948,Point,6/13/07 13:00,FRAUD,DEFRAUDING AN INNKEEPER,Wednesday,MISSION,NONE,500 Block of CASTRO ST,-122.4349948,37.76006971
37.78621097,-122.4554684,Point,1/28/12 14:56,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Saturday,RICHMOND,NONE,3700 Block of CALIFORNIA ST,-122.4554684,37.78621097
37.78079208,-122.4900934,Point,6/15/08 11:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,RICHMOND,NONE,400 Block of 30TH AV,-122.4900934,37.78079208
37.77638422,-122.4212604,Point,8/24/14 19:32,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Sunday,NORTHERN,NONE,200 Block of FRANKLIN ST,-122.4212604,37.77638422
37.74675715,-122.4682883,Point,8/27/11 14:00,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Saturday,TARAVAL,NONE,2200 Block of 12TH AV,-122.4682883,37.74675715
37.72569336,-122.4522897,Point,5/6/10 11:29,OTHER OFFENSES,SELLING/DISCHARGING OF FIRECRACKERS,Thursday,INGLESIDE,NONE,0 Block of PHELAN AV,-122.4522897,37.72569336
37.77450926,-122.4045579,Point,12/27/05 16:10,DISORDERLY CONDUCT,"DISTURBING THE PEACE, FIGHTING",Tuesday,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.4045579,37.77450926
37.79375622,-122.4068023,Point,12/7/04 13:00,ROBBERY,ATTEMPTED ROBBERY ON THE STREET WITH BODILY FORCE,Tuesday,CENTRAL,NONE,0 Block of WAVERLY PL,-122.4068023,37.79375622
37.72928044,-122.3926255,Point,1/7/08 9:40,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Monday,BAYVIEW,"ARREST, BOOKED",VANDYKE AV / 3RD ST,-122.3926255,37.72928044
37.78142922,-122.4323297,Point,8/21/12 21:39,OTHER OFFENSES,"TRAFFIC COLLISION, HIT & RUN, PROPERTY DAMAGE",Tuesday,NORTHERN,NONE,FILLMORE ST / EDDY ST,-122.4323297,37.78142922
37.78603716,-122.4062129,Point,11/30/05 22:08,LARCENY/THEFT,PETTY THEFT WITH PRIOR,Wednesday,TENDERLOIN,"ARREST, BOOKED",0 Block of STOCKTON ST,-122.4062129,37.78603716
37.76816943,-122.4356374,Point,10/7/05 5:45,ASSAULT,BATTERY,Friday,PARK,NONE,0 Block of CASTRO ST,-122.4356374,37.76816943
37.78153381,-122.4239188,Point,5/29/14 2:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,NORTHERN,NONE,TURK ST / GOUGH ST,-122.4239188,37.78153381
37.78502906,-122.4004736,Point,6/8/04 7:45,ASSAULT,BATTERY OF A POLICE OFFICER,Tuesday,SOUTHERN,NONE,3RD ST / HOWARD ST,-122.4004736,37.78502906
37.75527009,-122.3899904,Point,9/20/05 22:15,VANDALISM,"MALICIOUS MISCHIEF, GRAFFITI",Tuesday,BAYVIEW,NONE,23RD ST / MINNESOTA ST,-122.3899904,37.75527009
37.80346087,-122.4224508,Point,10/31/05 11:30,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Monday,NORTHERN,NONE,1000 Block of FRANCISCO ST,-122.4224508,37.80346087
37.78195365,-122.4100416,Point,9/15/04 11:26,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Wednesday,SOUTHERN,"ARREST, CITED",0 Block of 6TH ST,-122.4100416,37.78195365
37.7360118,-122.4560863,Point,1/12/05 16:30,OTHER OFFENSES,OBSCENE PHONE CALLS(S),Wednesday,INGLESIDE,NONE,400 Block of LANDSDALE AV,-122.4560863,37.7360118
37.78351007,-122.4053955,Point,9/19/05 22:15,ASSAULT,BATTERY,Monday,SOUTHERN,NONE,800 Block of MISSION ST,-122.4053955,37.78351007
37.78745133,-122.4005044,Point,6/30/06 23:00,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Friday,SOUTHERN,NONE,NEWMONTGOMERY ST / MISSION ST,-122.4005044,37.78745133
37.77026184,-122.4154142,Point,11/2/13 19:00,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,Saturday,SOUTHERN,"ARREST, BOOKED",1600 Block of FOLSOM ST,-122.4154142,37.77026184
37.78987648,-122.4224044,Point,11/28/12 12:15,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,NORTHERN,"ARREST, BOOKED",1500 Block of VANNESS AV,-122.4224044,37.78987648
37.78572819,-122.3891136,Point,10/20/06 0:01,ASSAULT,BATTERY,Friday,SOUTHERN,NONE,500 Block of BEALE ST,-122.3891136,37.78572819
37.7702082,-122.4453468,Point,1/10/14 15:00,LARCENY/THEFT,PETTY THEFT BICYCLE,Friday,PARK,NONE,HAIGHT ST / MASONIC AV,-122.4453468,37.7702082
37.77389811,-122.4384486,Point,1/6/09 11:00,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Tuesday,PARK,NONE,1200 Block of FELL ST,-122.4384486,37.77389811
37.71852288,-122.4374431,Point,8/20/08 14:00,NON-CRIMINAL,FOUND PROPERTY,Wednesday,INGLESIDE,NONE,600 Block of PARIS ST,-122.4374431,37.71852288
37.77974543,-122.4922327,Point,7/26/12 11:30,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Thursday,RICHMOND,NONE,32ND AV / GEARY BL,-122.4922327,37.77974543
37.78646724,-122.4156546,Point,5/28/09 14:30,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Thursday,CENTRAL,NONE,700 Block of GEARY ST,-122.4156546,37.78646724
37.79669748,-122.4101875,Point,1/24/05 14:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,CENTRAL,NONE,1300 Block of POWELL ST,-122.4101875,37.79669748
